time_s,worst_user_sinr_db
3485.0,17.531726676777996
3490.0,14.140414297643694
3495.0,23.195755708045496
3500.0,22.29219380420497
3505.0,13.338498774451136
3510.0,11.374194359594977
3515.0,19.29661169075239
3520.0,17.72975765448995
3525.0,24.13516906474093
3530.0,12.965617242461962
3535.0,16.607685453084
3540.0,18.68513067254089
3545.0,18.675252358401956
3550.0,12.126722482743428
3555.0,15.486855345250794
3560.0,15.574865691329357
3565.0,21.641364869737536
3570.0,20.691038114908803
3575.0,20.428270391383343
3580.0,20.01402550548361
3585.0,18.59260555868306
3590.0,-45.98666949593604
3595.0,-48.6862680500171
3600.0,-28.34531380412203
