time_s,esr_bps_hz,window_mean_esr_bps_hz
2650.0,150.47246657418302,151.12156256801973
2655.0,138.64217320352057,151.12156256801973
2660.0,141.03104540315678,151.12156256801973
2665.0,150.5763043608282,151.12156256801973
2670.0,155.11266568627508,151.12156256801973
2675.0,155.62678444584625,151.12156256801973
2680.0,156.20715805587025,151.12156256801973
2685.0,158.27580328876653,151.12156256801973
2690.0,158.30831117276978,151.12156256801973
2695.0,153.36499892535366,151.12156256801973
2700.0,116.4502751252961,105.04532874419532
2705.0,111.93099478362709,105.04532874419532
2710.0,118.24389943493868,105.04532874419532
2715.0,128.94403956011826,105.04532874419532
2720.0,114.76189163965661,105.04532874419532
2725.0,99.47569690570597,105.04532874419532
2730.0,89.91124241079729,105.04532874419532
2735.0,92.65429952090474,105.04532874419532
2740.0,91.81004901419185,105.04532874419532
2745.0,100.29347715457251,105.04532874419532
2750.0,97.00239098645335,105.04532874419532
2755.0,99.06568839408136,105.04532874419532
2760.0,126.51348889869843,117.09229552090422
2765.0,115.17939813203068,117.09229552090422
2770.0,116.88327872774688,117.09229552090422
2775.0,126.08616359688523,117.09229552090422
2780.0,119.89282657367511,117.09229552090422
2785.0,110.13137752706562,117.09229552090422
2790.0,108.00034032571274,117.09229552090422
2795.0,114.48279300335092,117.09229552090422
2800.0,117.73183768136622,117.09229552090422
2805.0,121.48886485158214,117.09229552090422
2810.0,111.6862660880967,117.09229552090422
2815.0,117.03091084463995,117.09229552090422
2820.0,125.64733823061047,130.62004485146838
2825.0,128.0835683769368,130.62004485146838
2830.0,129.50384388178017,130.62004485146838
2835.0,126.96916246335681,130.62004485146838
2840.0,135.30643833528106,130.62004485146838
2845.0,136.7188880569514,130.62004485146838
2850.0,132.67119778499128,130.62004485146838
2855.0,129.30112920453152,130.62004485146838
2860.0,130.2261058247453,130.62004485146838
2865.0,135.9531491434356,130.62004485146838
2870.0,126.74517119066824,130.62004485146838
2875.0,130.31454572433185,130.62004485146838
2880.0,114.51627668491146,116.07906231336715
2885.0,123.60495675004395,116.07906231336715
2890.0,122.34625674111338,116.07906231336715
2895.0,115.38867542409321,116.07906231336715
2900.0,121.11725734640078,116.07906231336715
2905.0,116.57372607235224,116.07906231336715
2910.0,122.29608738168294,116.07906231336715
2915.0,117.0083131614315,116.07906231336715
2920.0,104.72466170058283,116.07906231336715
2925.0,117.04432351969504,116.07906231336715
2930.0,114.53633975187543,116.07906231336715
2935.0,103.79187322622295,116.07906231336715
2940.0,119.87751182241931,117.557182730691
2945.0,117.23648928832176,117.557182730691
2950.0,121.50427082621769,117.557182730691
2955.0,118.90147762170926,117.557182730691
2960.0,117.69724157190429,117.557182730691
2965.0,120.87493059967419,117.557182730691
2970.0,120.63096830324271,117.557182730691
2975.0,114.13388584046147,117.557182730691
2980.0,113.9106517998628,117.557182730691
2985.0,111.58002101397865,117.557182730691
2990.0,116.14377442062992,117.557182730691
2995.0,118.19496965986991,117.557182730691
3000.0,119.18950128210827,130.8288224415326
3005.0,127.32732829547668,130.8288224415326
3010.0,125.74569155026785,130.8288224415326
3015.0,126.51601871117957,130.8288224415326
3020.0,125.77783760644864,130.8288224415326
3025.0,130.35615180593837,130.8288224415326
3030.0,147.00098209282586,130.8288224415326
3035.0,138.5871304128819,130.8288224415326
3040.0,135.41633925393194,130.8288224415326
3045.0,136.16453167284394,130.8288224415326
3050.0,128.96177756459673,130.8288224415326
3055.0,128.90257904989133,130.8288224415326
3060.0,134.79492505901712,129.90991432217635
3065.0,126.04164060421833,129.90991432217635
3070.0,129.94597025862356,129.90991432217635
3075.0,137.02452671367786,129.90991432217635
3080.0,131.02981580358042,129.90991432217635
3085.0,140.01111003013358,129.90991432217635
3090.0,134.81855223351977,129.90991432217635
3095.0,135.85599540259858,129.90991432217635
3100.0,126.16367870652655,129.90991432217635
3105.0,111.79183827382084,129.90991432217635
3110.0,125.36504771830826,129.90991432217635
3115.0,126.0758710620915,129.90991432217635
3120.0,117.2760705453302,131.92627955717924
3125.0,118.51948933772698,131.92627955717924
3130.0,114.95967724330075,131.92627955717924
3135.0,118.08160209734783,131.92627955717924
3140.0,135.53469673903456,131.92627955717924
3145.0,140.02423053231556,131.92627955717924
3150.0,140.23336756826828,131.92627955717924
3155.0,142.63749130349592,131.92627955717924
3160.0,130.492387600478,131.92627955717924
3165.0,150.7982087285242,131.92627955717924
3170.0,141.7781922038584,131.92627955717924
3175.0,132.77994078647004,131.92627955717924
3180.0,155.944591071259,154.5233425705422
3185.0,145.68356432631083,154.5233425705422
3190.0,147.17801883301337,154.5233425705422
3195.0,151.2523506312552,154.5233425705422
3200.0,147.67046743416634,154.5233425705422
3205.0,151.2492875852569,154.5233425705422
3210.0,153.91356256742768,154.5233425705422
3215.0,154.38891257431854,154.5233425705422
3220.0,157.47651830368216,154.5233425705422
3225.0,160.35704741533038,154.5233425705422
3230.0,162.8020158992191,154.5233425705422
3235.0,166.36377420526748,154.5233425705422
3240.0,145.7587072653243,134.85732763271702
