strategy,strategy_label,ap_id,from_window_index,to_window_index,from_start_time_s,to_start_time_s,distance_m,moved,from_source,to_source
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,7,8,420.0,480.0,106.26804277486407,True,relocated:wall_Blok_A_03_01,relocated:wall_Blok_D_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,8,9,480.0,540.0,125.43538657850057,True,relocated:wall_Blok_D_02_01,relocated:wall_Blok_H_01_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,9,10,540.0,600.0,125.43538657850057,True,relocated:wall_Blok_H_01_01,relocated:wall_Blok_D_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,10,11,600.0,660.0,16.238039030021106,True,relocated:wall_Blok_D_02_01,relocated:wall_Blok_D_02_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,11,12,660.0,720.0,111.95055148673904,True,relocated:wall_Blok_D_02_00,relocated:wall_Blok_H_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,12,13,720.0,780.0,0.0,False,relocated:wall_Blok_H_00_00,relocated:wall_Blok_H_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,13,14,780.0,840.0,52.289653065031445,True,relocated:wall_Blok_H_00_00,relocated:wall_Blok_H_04_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,14,15,840.0,900.0,26.30922823366328,True,relocated:wall_Blok_H_04_01,relocated:wall_Blok_H_07_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,15,16,900.0,960.0,98.49951623989213,True,relocated:wall_Blok_H_07_00,relocated:wall_building_1413856798_09_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,16,17,960.0,1020.0,16.057074881399547,True,relocated:wall_building_1413856798_09_00,relocated:wall_building_1413856798_10_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,17,18,1020.0,1080.0,70.32637002571103,True,relocated:wall_building_1413856798_10_01,relocated:wall_Blok_H_08_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,18,19,1080.0,1140.0,0.0,False,relocated:wall_Blok_H_08_00,relocated:wall_Blok_H_08_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,19,20,1140.0,1200.0,26.580735998663165,True,relocated:wall_Blok_H_08_00,relocated:wall_Blok_H_05_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,20,21,1200.0,1260.0,45.77997424222799,True,relocated:wall_Blok_H_05_01,relocated:wall_Blok_H_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,21,22,1260.0,1320.0,0.0,False,relocated:wall_Blok_H_00_00,relocated:wall_Blok_H_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,22,23,1320.0,1380.0,13.336732328129726,True,relocated:wall_Blok_H_00_00,relocated:wall_Blok_H_01_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,23,24,1380.0,1440.0,67.75534687218276,True,relocated:wall_Blok_H_01_01,relocated:wall_building_1413856798_10_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,24,25,1440.0,1500.0,55.62579467690566,True,relocated:wall_building_1413856798_10_01,relocated:wall_Blok_H_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,25,26,1500.0,1560.0,72.52856962667968,True,relocated:wall_Blok_H_00_00,relocated:wall_Blok_A_04_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,26,27,1560.0,1620.0,14.54972334300944,True,relocated:wall_Blok_A_04_01,relocated:wall_Blok_A_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,27,28,1620.0,1680.0,14.54972334300944,True,relocated:wall_Blok_A_06_00,relocated:wall_Blok_A_04_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,28,29,1680.0,1740.0,37.805222749476414,True,relocated:wall_Blok_A_04_01,relocated:wall_Blok_A_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,29,30,1740.0,1800.0,37.805222749476414,True,relocated:wall_Blok_A_02_01,relocated:wall_Blok_A_04_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,30,31,1800.0,1860.0,42.70515509483427,True,relocated:wall_Blok_A_04_01,relocated:wall_Blok_P_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,31,32,1860.0,1920.0,18.211044402095446,True,relocated:wall_Blok_P_00_00,relocated:wall_Blok_P_00_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,32,33,1920.0,1980.0,23.67937881849566,True,relocated:wall_Blok_P_00_01,relocated:wall_Blok_F_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,33,34,1980.0,2040.0,12.920809361663556,True,relocated:wall_Blok_F_02_01,relocated:wall_Blok_F_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,34,35,2040.0,2100.0,12.920809361663556,True,relocated:wall_Blok_F_00_00,relocated:wall_Blok_F_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,35,36,2100.0,2160.0,42.77339937513084,True,relocated:wall_Blok_F_02_01,relocated:wall_building_452653879_12_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,36,37,2160.0,2220.0,167.21567258286652,True,relocated:wall_building_452653879_12_01,relocated:wall_building_1413856798_09_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,37,38,2220.0,2280.0,0.0,False,relocated:wall_building_1413856798_09_00,relocated:wall_building_1413856798_09_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,38,39,2280.0,2340.0,81.81853353552937,True,relocated:wall_building_1413856798_09_00,relocated:wall_Blok_G_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,39,40,2340.0,2400.0,117.24662023708693,True,relocated:wall_Blok_G_00_00,relocated:wall_Blok_E_07_02
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,40,41,2400.0,2460.0,0.0,False,relocated:wall_Blok_E_07_02,relocated:wall_Blok_E_07_02
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,41,42,2460.0,2520.0,0.0,False,relocated:wall_Blok_E_07_02,relocated:wall_Blok_E_07_02
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,42,43,2520.0,2580.0,46.81059394378105,True,relocated:wall_Blok_E_07_02,relocated:wall_Blok_E_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,43,44,2580.0,2640.0,0.0,False,relocated:wall_Blok_E_06_00,relocated:wall_Blok_E_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,44,45,2640.0,2700.0,15.0205170323305,True,relocated:wall_Blok_E_06_00,relocated:wall_Blok_E_05_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,45,46,2700.0,2760.0,80.54046440724944,True,relocated:wall_Blok_E_05_00,relocated:wall_Blok_A_01_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,46,47,2760.0,2820.0,77.90681515878465,True,relocated:wall_Blok_A_01_01,relocated:wall_building_1413856798_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,47,48,2820.0,2880.0,23.117894418442912,True,relocated:wall_building_1413856798_06_00,relocated:wall_building_1413856798_10_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,48,49,2880.0,2940.0,39.640006324997024,True,relocated:wall_building_1413856798_10_01,relocated:wall_Blok_B_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,49,50,2940.0,3000.0,0.0,False,relocated:wall_Blok_B_00_00,relocated:wall_Blok_B_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,50,51,3000.0,3060.0,0.0,False,relocated:wall_Blok_B_00_00,relocated:wall_Blok_B_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,51,52,3060.0,3120.0,39.640006324997024,True,relocated:wall_Blok_B_00_00,relocated:wall_building_1413856798_10_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,52,53,3120.0,3180.0,23.117894418442912,True,relocated:wall_building_1413856798_10_01,relocated:wall_building_1413856798_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,53,54,3180.0,3240.0,57.44923498227195,True,relocated:wall_building_1413856798_06_00,relocated:wall_Blok_D_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,54,55,3240.0,3300.0,57.44923498227195,True,relocated:wall_Blok_D_02_01,relocated:wall_building_1413856798_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,55,56,3300.0,3360.0,0.0,False,relocated:wall_building_1413856798_06_00,relocated:wall_building_1413856798_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,56,57,3360.0,3420.0,153.87377829555055,True,relocated:wall_building_1413856798_06_00,relocated:wall_Blok_P_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,57,58,3420.0,3480.0,127.73600444362205,True,relocated:wall_Blok_P_00_00,relocated:wall_Blok_E_07_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,58,59,3480.0,3540.0,21.860055375102625,True,relocated:wall_Blok_E_07_01,relocated:wall_Blok_E_07_02
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_01,59,60,3540.0,3600.0,12.066351280275514,True,relocated:wall_Blok_E_07_02,relocated:wall_Blok_D_02_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,0,1,0.0,60.0,15.78373259874528,True,relocated:wall_Blok_E_02_01,relocated:wall_Blok_E_05_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,1,2,60.0,120.0,93.48834050115377,True,relocated:wall_Blok_E_05_00,relocated:wall_building_452653879_12_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,2,3,120.0,180.0,71.34744184487052,True,relocated:wall_building_452653879_12_01,relocated:wall_Blok_A_04_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,3,4,180.0,240.0,100.35072757773997,True,relocated:wall_Blok_A_04_01,relocated:wall_building_452650245_13_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,4,5,240.0,300.0,86.34353480081307,True,relocated:wall_building_452650245_13_00,relocated:wall_Blok_A_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,5,6,300.0,360.0,14.54972334300944,True,relocated:wall_Blok_A_06_00,relocated:wall_Blok_A_04_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,6,7,360.0,420.0,42.70515509483427,True,relocated:wall_Blok_A_04_01,relocated:wall_Blok_P_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,7,8,420.0,480.0,42.70515509483427,True,relocated:wall_Blok_P_00_00,relocated:wall_Blok_A_04_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,8,9,480.0,540.0,79.81143523015406,True,relocated:wall_Blok_A_04_01,relocated:wall_Blok_H_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,9,10,540.0,600.0,76.92622576687744,True,relocated:wall_Blok_H_02_01,relocated:wall_Blok_A_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,10,11,600.0,660.0,79.50164081155675,True,relocated:wall_Blok_A_02_01,relocated:wall_Blok_E_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,11,12,660.0,720.0,15.78373259874528,True,relocated:wall_Blok_E_02_01,relocated:wall_Blok_E_05_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,12,13,720.0,780.0,105.88481271188161,True,relocated:wall_Blok_E_05_00,relocated:wall_building_1413856798_10_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,13,14,780.0,840.0,91.67754253590923,True,relocated:wall_building_1413856798_10_01,relocated:wall_Blok_H_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,14,15,840.0,900.0,106.04022676628522,True,relocated:wall_Blok_H_02_01,relocated:wall_building_1413856798_09_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,15,16,900.0,960.0,75.56716521945826,True,relocated:wall_building_1413856798_09_00,relocated:wall_Blok_E_07_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,16,17,960.0,1020.0,0.0,False,relocated:wall_Blok_E_07_01,relocated:wall_Blok_E_07_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,17,18,1020.0,1080.0,0.0,False,relocated:wall_Blok_E_07_01,relocated:wall_Blok_E_07_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,18,19,1080.0,1140.0,25.445234033578416,True,relocated:wall_Blok_E_07_01,relocated:wall_Blok_E_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,19,20,1140.0,1200.0,61.75429482948886,True,relocated:wall_Blok_E_06_00,relocated:wall_Blok_A_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,20,21,1200.0,1260.0,0.0,False,relocated:wall_Blok_A_02_01,relocated:wall_Blok_A_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,21,22,1260.0,1320.0,79.50164081155675,True,relocated:wall_Blok_A_02_01,relocated:wall_Blok_E_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,22,23,1320.0,1380.0,24.82164372158412,True,relocated:wall_Blok_E_02_01,relocated:wall_Blok_E_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,23,24,1380.0,1440.0,25.445234033578416,True,relocated:wall_Blok_E_06_00,relocated:wall_Blok_E_07_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,24,25,1440.0,1500.0,46.958130037738506,True,relocated:wall_Blok_E_07_01,relocated:wall_Blok_E_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,25,26,1500.0,1560.0,46.958130037738506,True,relocated:wall_Blok_E_02_01,relocated:wall_Blok_E_07_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,26,27,1560.0,1620.0,80.38002700007189,True,relocated:wall_Blok_E_07_01,relocated:wall_Blok_A_03_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,27,28,1620.0,1680.0,24.536942782554288,True,relocated:wall_Blok_A_03_01,relocated:wall_Blok_A_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,28,29,1680.0,1740.0,76.6775008603495,True,relocated:wall_Blok_A_02_01,relocated:wall_building_1413856798_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,29,30,1740.0,1800.0,23.117894418442912,True,relocated:wall_building_1413856798_06_00,relocated:wall_building_1413856798_10_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,30,31,1800.0,1860.0,67.75534687218276,True,relocated:wall_building_1413856798_10_01,relocated:wall_Blok_H_01_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,31,32,1860.0,1920.0,52.436247174489935,True,relocated:wall_Blok_H_01_01,relocated:wall_Blok_P_04_02
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,32,33,1920.0,1980.0,52.436247174489935,True,relocated:wall_Blok_P_04_02,relocated:wall_Blok_H_01_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,33,34,1980.0,2040.0,36.98134838526185,True,relocated:wall_Blok_H_01_01,relocated:wall_Blok_A_01_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,34,35,2040.0,2100.0,87.0077850138489,True,relocated:wall_Blok_A_01_01,relocated:wall_Blok_P_00_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,35,36,2100.0,2160.0,23.67937881849566,True,relocated:wall_Blok_P_00_01,relocated:wall_Blok_F_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,36,37,2160.0,2220.0,134.5873847723043,True,relocated:wall_Blok_F_02_01,relocated:wall_Blok_H_07_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,37,38,2220.0,2280.0,32.50555790261547,True,relocated:wall_Blok_H_07_00,relocated:wall_Blok_H_01_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,38,39,2280.0,2340.0,32.50555790261547,True,relocated:wall_Blok_H_01_01,relocated:wall_Blok_H_07_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,39,40,2340.0,2400.0,14.54572914051586,True,relocated:wall_Blok_H_07_00,relocated:wall_Blok_H_08_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,40,41,2400.0,2460.0,70.32637002571103,True,relocated:wall_Blok_H_08_00,relocated:wall_building_1413856798_10_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,41,42,2460.0,2520.0,0.0,False,relocated:wall_building_1413856798_10_01,relocated:wall_building_1413856798_10_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,42,43,2520.0,2580.0,0.0,False,relocated:wall_building_1413856798_10_01,relocated:wall_building_1413856798_10_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,43,44,2580.0,2640.0,0.0,False,relocated:wall_building_1413856798_10_01,relocated:wall_building_1413856798_10_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,44,45,2640.0,2700.0,96.4909234675563,True,relocated:wall_building_1413856798_10_01,relocated:wall_Blok_A_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,45,46,2700.0,2760.0,35.78994985753947,True,relocated:wall_Blok_A_06_00,relocated:wall_Blok_P_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,46,47,2760.0,2820.0,95.18688034000006,True,relocated:wall_Blok_P_00_00,relocated:wall_Blok_M_00_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,47,48,2820.0,2880.0,21.77180271563157,True,relocated:wall_Blok_M_00_01,relocated:wall_Blok_M_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,48,49,2880.0,2940.0,93.51410576963765,True,relocated:wall_Blok_M_00_00,relocated:wall_Blok_A_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,49,50,2940.0,3000.0,117.90278135381777,True,relocated:wall_Blok_A_02_01,relocated:wall_Blok_F_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,50,51,3000.0,3060.0,40.328238503788505,True,relocated:wall_Blok_F_00_00,relocated:wall_Blok_P_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,51,52,3060.0,3120.0,18.211044402095446,True,relocated:wall_Blok_P_00_00,relocated:wall_Blok_P_00_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,52,53,3120.0,3180.0,142.52826201640818,True,relocated:wall_Blok_P_00_01,relocated:wall_building_1413856798_10_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,53,54,3180.0,3240.0,96.4909234675563,True,relocated:wall_building_1413856798_10_01,relocated:wall_Blok_A_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,54,55,3240.0,3300.0,35.78994985753947,True,relocated:wall_Blok_A_06_00,relocated:wall_Blok_P_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,55,56,3300.0,3360.0,31.6471886454,True,relocated:wall_Blok_P_00_00,relocated:wall_Blok_F_00_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,56,57,3360.0,3420.0,0.0,False,relocated:wall_Blok_F_00_01,relocated:wall_Blok_F_00_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,57,58,3420.0,3480.0,56.9009667063783,True,relocated:wall_Blok_F_00_01,relocated:wall_building_452653879_12_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,58,59,3480.0,3540.0,112.46945316553773,True,relocated:wall_building_452653879_12_01,relocated:wall_Blok_A_01_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_02,59,60,3540.0,3600.0,17.5728170593084,True,relocated:wall_Blok_A_01_01,relocated:wall_Blok_A_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,0,1,0.0,60.0,14.54972334300944,True,relocated:wall_Blok_A_06_00,relocated:wall_Blok_A_04_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,1,2,60.0,120.0,42.70515509483427,True,relocated:wall_Blok_A_04_01,relocated:wall_Blok_P_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,2,3,120.0,180.0,35.78994985753947,True,relocated:wall_Blok_P_00_00,relocated:wall_Blok_A_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,3,4,180.0,240.0,98.51857804585673,True,relocated:wall_Blok_A_06_00,relocated:wall_building_452650244_11_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,4,5,240.0,300.0,0.0,False,relocated:wall_building_452650244_11_00,relocated:wall_building_452650244_11_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,5,6,300.0,360.0,116.16829174696663,True,relocated:wall_building_452650244_11_00,relocated:wall_Blok_F_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,6,7,360.0,420.0,12.920809361663556,True,relocated:wall_Blok_F_02_01,relocated:wall_Blok_F_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,7,8,420.0,480.0,39.665510579573414,True,relocated:wall_Blok_F_00_00,relocated:wall_building_452653879_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,8,9,480.0,540.0,14.406856577016505,True,relocated:wall_building_452653879_02_01,relocated:wall_building_452653879_12_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,9,10,540.0,600.0,38.55412697156004,True,relocated:wall_building_452653879_12_01,relocated:wall_building_452653890_01_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,10,11,600.0,660.0,30.872046412770743,True,relocated:wall_building_452653890_01_01,relocated:wall_Blok_L_1_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,11,12,660.0,720.0,18.661729773224874,True,relocated:wall_Blok_L_1_00_00,relocated:wall_Blok_M_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,12,13,720.0,780.0,127.59705589556297,True,relocated:wall_Blok_M_00_00,relocated:wall_Blok_G_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,13,14,780.0,840.0,61.129002996267666,True,relocated:wall_Blok_G_00_00,relocated:wall_building_452650245_03_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,14,15,840.0,900.0,37.16330049840033,True,relocated:wall_building_452650245_03_01,relocated:wall_Blok_H_04_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,15,16,900.0,960.0,97.94369179945977,True,relocated:wall_Blok_H_04_01,relocated:wall_Blok_A_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,16,17,960.0,1020.0,37.805222749476414,True,relocated:wall_Blok_A_02_01,relocated:wall_Blok_A_04_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,17,18,1020.0,1080.0,37.805222749476414,True,relocated:wall_Blok_A_04_01,relocated:wall_Blok_A_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,18,19,1080.0,1140.0,24.536942782554288,True,relocated:wall_Blok_A_02_01,relocated:wall_Blok_A_03_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,19,20,1140.0,1200.0,91.27113120044947,True,relocated:wall_Blok_A_03_01,relocated:wall_Blok_H_07_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,20,21,1200.0,1260.0,45.3276209724797,True,relocated:wall_Blok_H_07_00,relocated:wall_Blok_G_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,21,22,1260.0,1320.0,105.57800549292239,True,relocated:wall_Blok_G_00_00,relocated:wall_Blok_E_05_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,22,23,1320.0,1380.0,105.57800549292239,True,relocated:wall_Blok_E_05_00,relocated:wall_Blok_G_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,23,24,1380.0,1440.0,53.38222737402115,True,relocated:wall_Blok_G_00_00,relocated:wall_Blok_A_04_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,24,25,1440.0,1500.0,69.38416232272901,True,relocated:wall_Blok_A_04_01,relocated:wall_Blok_M_00_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,25,26,1500.0,1560.0,33.721958226172205,True,relocated:wall_Blok_M_00_01,relocated:wall_Blok_E_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,26,27,1560.0,1620.0,70.12408752368604,True,relocated:wall_Blok_E_06_00,relocated:wall_Blok_A_04_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,27,28,1620.0,1680.0,13.365535491298308,True,relocated:wall_Blok_A_04_01,relocated:wall_Blok_A_03_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,28,29,1680.0,1740.0,85.03614225314844,True,relocated:wall_Blok_A_03_01,relocated:wall_building_1413856798_09_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,29,30,1740.0,1800.0,0.0,False,relocated:wall_building_1413856798_09_00,relocated:wall_building_1413856798_09_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,30,31,1800.0,1860.0,81.81853353552937,True,relocated:wall_building_1413856798_09_00,relocated:wall_Blok_G_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,31,32,1860.0,1920.0,44.94250325472904,True,relocated:wall_Blok_G_00_00,relocated:wall_Blok_A_06_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,32,33,1920.0,1980.0,44.94250325472904,True,relocated:wall_Blok_A_06_00,relocated:wall_Blok_G_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,33,34,1980.0,2040.0,100.74868032278924,True,relocated:wall_Blok_G_00_00,relocated:wall_Blok_F_02_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,34,35,2040.0,2100.0,14.181811318085673,True,relocated:wall_Blok_F_02_01,relocated:wall_Blok_F_00_01
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,35,36,2100.0,2160.0,23.585133833307133,True,relocated:wall_Blok_F_00_01,relocated:wall_Blok_F_00_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,36,37,2160.0,2220.0,141.70591238251308,True,relocated:wall_Blok_F_00_00,relocated:wall_Blok_H_08_00
distributed_movable_optimization_3,Distributed movable (Opt. 3),movable_ap_03,37,38,2220.0,2280.0,19.21030733819288,True,relocated:wall_Blok_H_08_00,relocated:wall_Blok_H_00_00
